intervention,healthscore_pre,healthscore_post,age group,gender,exercise frequency,pre existing conditions,income group,vegetarian/vegan,cate_t
0,1.7619249190000001,0.90956972,Age 31-40,Male,0/week,None,No,No,0.43636178970336914
0,-2.621735861,-0.525561907,Age 31-40,Male,0/week,None,Yes,No,-0.6511558294296265
0,2.764872565,1.389254761,Age 41 and above,Male,0/week,None,Yes,No,-0.049713134765625
0,2.114380057,0.49953211299999994,Age 31-40,Male,0/week,None,No,Yes,0.09835255146026611
0,0.946872412,0.04393477,Age 31-40,Female,0/week,None,No,No,-0.19518503546714783
0,2.333409081,1.255009109,Age 21-30,Male,0/week,None,No,No,-0.9387109279632568
0,4.295196224,0.6134314479999999,Age 31-40,Female,0/week,None,Yes,No,0.363558292388916
0,2.25445915,1.537607385,Age 21-30,Female,0/week,None,No,No,-0.8336302042007446
0,2.234721667,0.933161073,Age 21-30,Male,0/week,None,Yes,Yes,0.588147759437561
0,2.841318779,0.7273307840000001,Age 31-40,Female,0/week,None,Yes,No,0.2867593765258789
0,1.262393294,0.30012908,Age 41 and above,Male,0/week,None,No,No,0.14138144254684448
0,1.18918532,-0.024404831000000002,Age 31-40,Female,0/week,None,No,No,0.9546844959259033
0,0.986202252,-0.08360432,Age 41 and above,Female,0/week,None,No,No,0.7919844388961792
0,1.339726786,0.396062431,Age 41 and above,Female,0/week,None,No,No,-0.06364724040031433
0,1.387441335,0.302106598,Age 31-40,Female,0/week,None,No,No,0.13525277376174927
0,3.017546348,0.818450252,Age 31-40,Male,0/week,None,No,No,0.0367579460144043
0,3.1821208430000003,1.506207576,Age 21-30,Male,0/week,None,Yes,No,-0.760688841342926
0,4.295196224,0.6665844710000001,Age 31-40,Male,0/week,None,Yes,Yes,0.21400517225265503
0,1.20837256,-0.39348083100000003,Age 21-30,Male,0/week,None,No,No,-0.31200170516967773
0,0.836730182,-0.10033772099999999,Age 31-40,Male,0/week,None,No,No,0.07999593019485474
0,3.788541963,1.4714731090000002,Age 31-40,Female,0/week,None,No,No,-0.4150882959365845
0,1.704298962,1.078882157,Age 41 and above,Female,0/week,None,No,No,-0.8491283655166626
0,1.825823021,0.8023683840000001,Age 41 and above,Male,0/week,None,No,No,0.05639243125915527
0,1.034986197,-0.18386390100000002,Age 31-40,Female,0/week,None,No,No,0.12084877490997314
0,1.4094697809999999,0.545091847,Age 31-40,Male,0/week,None,No,No,0.21381819248199463
0,-0.881488617,-0.540748485,Age 31-40,Female,0/week,None,No,No,0.6011873483657837
0,1.2772991040000001,0.7652972290000001,Age 31-40,Female,0/week,None,Yes,No,0.4984090328216553
0,2.378205105,1.282035134,Age 41 and above,Female,0/week,None,No,No,-0.4367581605911255
0,-3.0623047839999997,-1.5810290830000002,Age 31-40,Male,0/week,None,Yes,No,0.16961884498596191
0,2.07991878,0.926517425,Age 41 and above,Male,0/week,None,No,No,-0.4421731233596802
0,2.9734894560000003,0.848823408,Age 31-40,Male,0/week,None,No,No,0.16250765323638916
0,2.113061705,1.569835184,Age 41 and above,Male,0/week,None,No,Yes,-0.7824447751045227
0,1.583384734,0.116766055,Age 21-30,Male,0/week,None,No,No,0.3744328022003174
0,3.239921158,1.93663917,Age 41 and above,Female,0/week,None,No,No,-1.6244609355926514
0,1.10772631,0.42427812200000004,Age 41 and above,Female,0/week,None,No,No,-0.7869266271591187
0,3.480143717,1.198114704,Age 31-40,Female,0/week,None,No,No,-0.5227713584899902
0,1.997871873,-0.432730592,Age 21-30,Female,0/week,None,No,No,0.31624090671539307
0,2.9255335660000004,0.8625115040000001,Age 21-30,Female,0/week,None,No,No,-0.3091878890991211
0,1.938659425,-0.071632795,Age 21-30,Female,0/week,None,Yes,No,0.7020004987716675
0,1.58569735,0.347666332,Age 31-40,Male,0/week,None,No,Yes,0.8764399290084839
0,3.083631687,0.38563277700000004,Age 31-40,Male,0/week,None,No,No,0.7823482751846313
0,2.158436949,0.583058292,Age 31-40,Male,0/week,None,Yes,No,0.34672170877456665
0,1.505441412,0.42427812200000004,Age 41 and above,Male,0/week,None,No,No,0.3008478283882141
0,3.656371286,1.843544272,Age 31-40,Female,0/week,None,No,No,-0.8484060764312744
0,2.245633405,1.485188111,Age 41 and above,Female,0/week,None,Yes,No,-0.16158294677734375
0,2.885375672,0.416005933,Age 31-40,Male,0/week,None,Yes,No,0.8447747230529785
0,1.662334665,-0.16583222,Age 21-30,Male,0/week,None,Yes,No,1.0478341579437256
0,2.488681522,1.581121461,Age 41 and above,Male,0/week,None,No,No,-0.9567503333091736
0,2.136408503,1.008282478,Age 31-40,Female,0/week,None,No,No,-0.4606732130050659
0,3.6558204310000004,1.8673053730000002,Age 21-30,Female,0/week,None,No,No,-1.0940272808074951
0,2.7478962210000004,1.616106906,Age 21-30,Female,0/week,None,Yes,No,0.17590713500976562
0,1.87206715,0.52231198,Age 31-40,Male,0/week,None,No,No,0.21262413263320923
0,-0.418891248,0.52231198,Age 31-40,Female,0/week,None,No,No,0.0939466655254364
0,4.88996427,1.684085202,Age 31-40,Female,0/week,None,No,No,-0.6805572509765625
0,1.820234528,0.524963564,Age 21-30,Female,0/week,None,No,No,-0.4396415650844574
0,4.339253116,0.9855026109999999,Age 31-40,Male,0/week,None,Yes,No,0.3541148900985718
0,2.34506218,0.700791895,Age 41 and above,Female,0/week,None,No,Yes,0.06180453300476074
0,0.260973384,-1.194175945,Age 21-30,Male,0/week,None,No,Yes,0.8700984120368958
0,-1.476256662,-0.9507860929999999,Age 31-40,Male,0/week,None,Yes,No,-0.2669607400894165
0,2.499729164,1.5134038019999998,Age 41 and above,Female,0/week,None,No,No,-1.075754165649414
0,3.3700014869999997,0.9475361659999999,Age 31-40,Female,0/week,None,No,No,-0.2737088203430176
0,1.406012636,0.666933066,Age 41 and above,Female,0/week,None,No,No,0.6585442423820496
0,2.4227783030000003,0.6817710490000001,Age 31-40,Female,0/week,None,No,No,-0.2063170075416565
0,-1.2559722009999998,-0.312949814,Age 31-40,Female,0/week,None,No,No,0.7273739576339722
0,0.831535268,-0.540698517,Age 41 and above,Male,0/week,None,No,Yes,0.2547709345817566
0,4.0088264239999996,1.6764919130000002,Age 31-40,Male,0/week,None,No,No,-0.15226459503173828
0,2.037346839,0.12461600699999999,Age 21-30,Female,0/week,None,No,No,0.7109766602516174
0,1.800497045,0.6819626059999999,Age 21-30,Male,0/week,None,No,No,-0.028517544269561768
0,-1.355897788,-0.456051444,Age 41 and above,Female,0/week,None,Yes,No,-0.5068687200546265
0,2.9255335660000004,1.451257912,Age 21-30,Male,0/week,None,No,No,0.048105478286743164
0,1.978134391,0.21096548,Age 21-30,Male,0/week,None,No,No,-0.284472793340683
0,1.925251796,0.841870351,Age 41 and above,Male,0/week,None,No,No,-0.4136706292629242
0,1.761022079,1.14510978,Age 21-30,Male,0/week,None,No,No,-0.16730231046676636
0,-2.004939369,-1.5126894819999999,Age 31-40,Male,0/week,None,No,Yes,0.15101659297943115
0,1.475555119,0.39322606600000004,Age 31-40,Male,0/week,None,No,No,0.3059456944465637
0,0.131819905,0.180613973,Age 31-40,Female,0/week,None,No,No,-0.23290467262268066
0,1.914204154,0.740293863,Age 41 and above,Female,0/week,None,No,No,-0.36249640583992004
0,2.687119656,0.894383142,Age 31-40,Female,0/week,None,Yes,No,1.031570315361023
0,2.809063132,1.287678272,Age 41 and above,Male,0/week,None,No,No,0.22642087936401367
0,4.0088264239999996,1.5246261319999999,Age 31-40,Female,0/week,None,No,No,-0.5302020311355591
0,-2.3794229540000003,-0.692614266,Age 31-40,Male,0/week,None,Yes,Yes,-1.1850545406341553
0,2.471571461,1.404158199,Age 21-30,Male,0/week,None,No,No,-0.8404523730278015
0,-0.242663679,0.089494505,Age 31-40,Male,0/week,None,No,No,0.2770346403121948
0,1.98220938,-0.07755785400000001,Age 31-40,Male,0/week,None,Yes,Yes,1.1629142761230469
0,-3.172447014,-1.6341821069999998,Age 31-40,Female,0/week,None,No,Yes,0.8720093965530396
0,1.229250369,0.159050624,Age 41 and above,Female,0/week,None,No,No,-0.439886212348938
0,1.8037277369999998,1.1635292309999998,Age 41 and above,Female,0/week,None,No,No,-0.03052002191543579
0,2.907404118,1.243674438,Age 31-40,Male,0/week,None,No,No,0.3754216432571411
0,2.026266273,1.554999289,Age 31-40,Female,0/week,None,No,No,-0.8849316239356995
0,3.458445603,1.608256954,Age 21-30,Male,0/week,None,No,No,-0.44552552700042725
0,0.063598556,-0.6760791070000001,Age 21-30,Female,0/week,None,No,No,0.7275241017341614
0,-2.51159363,-0.7457672890000001,Age 31-40,Male,0/week,None,Yes,Yes,-0.7921278476715088
0,-1.5105647709999999,-0.5294122410000001,Age 41 and above,Male,0/week,None,No,Yes,0.17746973037719727
0,1.741284597,0.10891610300000001,Age 21-30,Male,0/week,None,No,No,-0.5787416696548462
0,1.472298486,0.40734870700000003,Age 41 and above,Female,0/week,None,No,No,0.24552124738693237
0,1.7807595619999999,-0.008833178,Age 21-30,Male,0/week,None,No,No,-0.9664362668991089
0,1.607725796,0.135054239,Age 31-40,Male,0/week,None,No,No,0.1689915955066681
1,-0.8594601709999999,-0.768547157,Age 31-40,Female,0/week,None,No,Yes,-0.49198728799819946
1,1.6822036790000001,0.30012908,Age 41 and above,Female,0/week,None,No,No,-0.1688494086265564
1,1.56067962,0.22676828300000001,Age 41 and above,Female,0/week,None,No,No,-0.5391849875450134
1,2.190395197,0.7685095540000001,Age 41 and above,Male,0/week,None,No,Yes,-0.7169491052627563
1,-0.030180784,-0.360118093,Age 41 and above,Male,0/week,None,Yes,No,0.13731884956359863
1,1.140869236,0.5484271629999999,Age 41 and above,Male,0/week,None,No,No,0.135637104511261
0,-2.2031953840000003,-0.24461021300000002,Age 31-40,Male,0/week,None,Yes,No,-1.4169294834136963
0,1.783953365,0.188207262,Age 31-40,Female,0/week,None,Yes,No,0.2895902991294861
0,-0.370626067,-1.3511749869999998,Age 21-30,Female,0/week,None,Yes,Yes,1.265517234802246
0,1.662334665,0.148165864,Age 21-30,Female,0/week,None,No,No,0.011999309062957764
0,0.632677718,-0.258541605,Age 41 and above,Male,0/week,None,Yes,No,-0.27799516916275024
0,1.307059974,-0.597579586,Age 21-30,Male,0/week,None,No,No,0.7647857069969177
0,-0.044407664000000006,-0.130710877,Age 31-40,Female,0/week,None,Yes,No,0.023648977279663086
0,1.2873224909999998,-0.260031646,Age 21-30,Female,0/week,None,Yes,No,1.2108595371246338
0,2.0570843219999997,0.234515337,Age 21-30,Female,0/week,None,No,No,-0.06663918495178223
0,0.621630076,0.864442904,Age 41 and above,Female,0/week,None,No,No,-0.8149289488792419
0,1.188635077,-0.942977478,Age 21-30,Male,0/week,None,Yes,Yes,2.0243563652038574
0,-1.311707221,-1.3645966999999999,Age 41 and above,Male,0/week,None,Yes,No,0.0796746015548706
0,1.3839173530000002,0.9039448720000001,Age 41 and above,Male,0/week,None,No,No,-0.3410882353782654
0,1.839972011,-0.11873250800000001,Age 21-30,Male,0/week,None,No,No,-0.325971394777298
0,-0.000350771,0.021154903,Age 31-40,Female,0/week,None,No,No,-0.28943684697151184
0,1.505441412,0.001042754,Age 41 and above,Female,0/week,None,No,No,0.5074843168258667
0,3.8546273010000003,1.137368392,Age 31-40,Female,0/week,None,No,No,-0.13016843795776367
0,2.576977426,0.75770394,Age 31-40,Male,0/week,None,No,No,0.9123013019561768
0,-1.233943755,-0.7913270240000001,Age 31-40,Female,0/week,None,No,No,1.0502064228057861
0,2.11629677,-0.48768025600000003,Age 21-30,Male,0/week,None,No,No,0.6968264579772949
0,1.899184459,0.226665385,Age 21-30,Female,0/week,None,No,No,-0.19217801094055176
0,1.326797457,0.12461600699999999,Age 21-30,Female,0/week,None,Yes,No,0.3376939594745636
0,1.701809631,0.9253111209999999,Age 21-30,Male,0/week,None,No,No,-0.4400806725025177
0,3.083631687,-0.221830346,Age 31-40,Male,0/week,None,No,No,0.7823482751846313
0,0.61644572,0.355259621,Age 31-40,Female,0/week,None,No,No,-0.529217541217804
0,-0.793374832,-0.115524299,Age 31-40,Female,0/week,None,Yes,No,-0.954129695892334
0,2.809063132,0.700791895,Age 41 and above,Female,0/week,None,No,No,0.4404172897338867
0,0.418873247,-0.550479873,Age 21-30,Female,0/week,None,No,No,0.8622166514396667
0,2.570258875,0.752612175,Age 21-30,Male,0/week,None,No,No,0.6644436717033386
0,1.87206715,0.9019764309999999,Age 31-40,Female,0/week,None,No,No,-0.30484890937805176
0,1.350774428,1.293321411,Age 41 and above,Male,0/week,None,Yes,No,-0.9829726815223694
0,1.5196120119999998,0.233766996,Age 31-40,Female,0/week,None,No,No,0.01998099684715271
0,3.898684194,1.175334837,Age 31-40,Female,0/week,None,No,No,-0.15675580501556396
